"ID","File_name","Report_ID","Site","Prefecture","remains","type","rim_diameter","hight","Reference","Target","Traces_of_processing","Phase"
927,"TYb446",446,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.3,2.3,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
928,"TYb447",447,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.5,2.2,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
929,"TYb448",448,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.5,2.2,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
951,"TYb548",548,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",8.1,2.1,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山3段階"
953,"TYb550",550,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",9.3,2.1,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山3段階"
954,"TYb551",551,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",8.4,2.1,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山3段階"
955,"TYb552",552,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",8.1,2.1,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山3段階"
958,"TYb555",555,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",9.3,2.1,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山3段階"
959,"TYb556",556,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",8.1,1.8,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山3段階"
960,"TYb557",557,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",8.7,1.8,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山3段階"
963,"TYb560",560,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",8.4,1.8,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山3段階"
964,"TYb561",561,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",9.3,2.1,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山3段階"
967,"TYb564",564,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",8.1,1.8,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山3段階"
968,"TYb565",565,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",8.7,1.8,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山3段階"
970,"TYb567",567,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",8.1,2.1,"富山市教育委員会2018",TRUE,"4_一方向ナデ+の字ナデ","富山3段階"
971,"TYb568",568,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",8.7,1.5,"富山市教育委員会2018",TRUE,"2_指ナデ+の字ナデ","富山3段階"
972,"TYb569",569,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",8.7,2.4,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山3段階"
973,"TYb570",570,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",8.4,1.8,"富山市教育委員会2018",TRUE,"2_指ナデ+の字ナデ","富山3段階"
976,"TYb573",573,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",8.4,1.8,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山3段階"
977,"TYb574",574,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",9,1.8,"富山市教育委員会2018",TRUE,"2_指ナデ+の字ナデ","富山3段階"
979,"TYb576",576,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",7.8,2.1,"富山市教育委員会2018",TRUE,"2_指ナデ+の字ナデ","富山3段階"
980,"TYb577",577,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",8.7,2.1,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山3段階"
983,"TYb580",580,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",9.3,1.8,"富山市教育委員会2018",TRUE,"2_指ナデ+の字ナデ","富山3段階"
984,"TYb581",581,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",9.3,1.8,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山3段階"
985,"TYb582",582,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",9.6,2.1,"富山市教育委員会2018",TRUE,"2_指ナデ+の字ナデ","富山3段階"
989,"TYb586",586,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",10.2,2.1,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山3段階"
991,"TYb588",588,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",9.9,2.4,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山3段階"
996,"TYb593",593,"富山城跡（レガートスクエア）","Toyama","3SD54","TI",10.5,2.1,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山3段階"
